appName,link,tags
МЕМОЛОГИЯ,https://store.steampowered.com/app/1572810/_,"Memes,Parody,Cats,Comedy,LGBTQ+,Casual,Clicker,Adventure,Space,RPG,Simulation,Dark Fantasy,Action,Indie,Choices Matter,Puzzle,Visual Novel,Dark Comedy,Anime,Singleplayer"
Hearts of Iron III,https://store.steampowered.com/app/25890/Hearts_of_Iron_III,"Grand Strategy,Strategy,World War II,Historical,Simulation,Military,Real-Time with Pause,War,Sandbox,Multiplayer,Difficult,Singleplayer,RTS,Wargame,Alternate History,Great Soundtrack,World War I"
Gizmos: Steampunk Nonograms,https://store.steampowered.com/app/1207310/Gizmos_Steampunk_Nonograms,"Casual,Strategy,Indie,Puzzle,Logic,2D,Beautiful,Atmospheric,Family Friendly,Relaxing,Steampunk,Singleplayer,Great Soundtrack,Difficult,Education,Cute,Colorful,Alternate History,Aliens,Space"
Dream Park Story,https://store.steampowered.com/app/2119660/Dream_Park_Story,"Simulation,Casual,Strategy,Colony Sim,Life Sim,City Builder,2D,Pixel Graphics,Cute,Retro,Indie,Building,Economy,Resource Management,Singleplayer"
VERGE:Lost chapter,https://store.steampowered.com/app/400740/VERGELost_chapter,"Walking Simulator,Indie,Horror,Adventure,Simulation,Funny,Singleplayer,First-Person,Historical,PvE,Nature,Mature,Gore,Action,Shooter,Violent,Destruction,Sandbox,Third-Person Shooter,Exploration"
Zombo Buster Rising,https://store.steampowered.com/app/518730/Zombo_Buster_Rising,"Action,Indie,2D,Tower Defense,Zombies,Shooter,Shoot 'Em Up"
Orbital Bullet – The 360° Rogue-lite,https://store.steampowered.com/app/1167680/Orbital_Bullet__The_360_Roguelite,"Platformer,Pixel Graphics,Action Roguelike,Roguelike,Action,2D Platformer,Difficult,Indie,Replay Value,Bullet Time,Singleplayer,Perma Death,2.5D,Procedural Generation,2D,Sci-fi,3D,Cyberpunk,Futuristic,Hack and Slash"
Turbo Overkill,https://store.steampowered.com/app/1328350/Turbo_Overkill,"FPS,Action,Shooter,Indie,Cyberpunk,Retro,Pixel Graphics,Violent,Fast-Paced,Gore,Combat,Singleplayer,Early Access,Casual,Great Soundtrack,First-Person"
Симулятор Сидения у Подъезда,https://store.steampowered.com/app/1031920/_,"Simulation,Memes,Atmospheric,Philosophical,First-Person,Great Soundtrack,3D,Modern,Realistic,Singleplayer,Experience,Experimental,Walking Simulator,Casual,Psychological Horror,Story Rich,Sexual Content,Indie"
Knights And Bikes,https://store.steampowered.com/app/592480/Knights_And_Bikes,"Co-op Campaign,Hand-drawn,Singleplayer,Online Co-Op,Co-op,Wholesome,Female Protagonist,2D,Action-Adventure,Controller,Story Rich,Local Co-Op,Indie,Action,Adventure,Colorful,1980s,Retro,Bikes,Kickstarter"
Contractors,https://store.steampowered.com/app/963930/Contractors,"VR,Action,Violent,FPS,Indie,Simulation,Multiplayer,Military,First-Person,Shooter,Gun Customization,Early Access,Singleplayer"
Blitzkrieg Anthology,https://store.steampowered.com/app/313480/Blitzkrieg_Anthology,"Strategy,World War II,RTS,War,Military,Singleplayer,Historical,Real Time Tactics,Classic,Tanks,Tactical,Realistic,Difficult,Atmospheric,Great Soundtrack,Multiplayer,Dynamic Narration"
Later Alligator,https://store.steampowered.com/app/966320/Later_Alligator,"Indie,Point & Click,Cute,Funny,Cartoony,Great Soundtrack,Mystery,Singleplayer,Minigames,Casual,Comedy,2D,Puzzle,Family Friendly,Adventure,LGBTQ+,Cartoon,Hand-drawn"
Haunt Chaser,https://store.steampowered.com/app/1450180/Haunt_Chaser,"Online Co-Op,Horror,Action,Early Access,Psychological Horror,Co-op,Co-op Campaign,Supernatural,First-Person,Thriller,Stealth,Artificial Intelligence,Mystery,Atmospheric,Adventure,Psychological,Cinematic,Survival Horror,Dark,Multiplayer"
AntQueen 3D,https://store.steampowered.com/app/1058740/AntQueen_3D,"Strategy,Simulation,Indie"
Coloring Game 4,https://store.steampowered.com/app/1554790/Coloring_Game_4,"Free to Play,Indie,Casual,Design & Illustration,Pixel Graphics,Colorful,Relaxing,Singleplayer,Short,Great Soundtrack,Puzzle,Point & Click"
AMID EVIL,https://store.steampowered.com/app/673130/AMID_EVIL,"FPS,Retro,Dark Fantasy,Action,Shooter,Old School,Magic,First-Person,Singleplayer,Psychedelic,Surreal,Arena Shooter,Fantasy,Great Soundtrack,Beautiful,Atmospheric,1990's,Colorful,Sci-fi,Soundtrack"
Plan B: Terraform,https://store.steampowered.com/app/1894430/Plan_B_Terraform,"Early Access,Resource Management,Base Building,Simulation,Trains,Sandbox,Colony Sim,Strategy,Management,Hex Grid,Minimalist,Top-Down,Mars,Crafting,Indie,Colorful,Building,Sci-fi,Transportation,Cute"
RDS - The Official Drift Videogame,https://store.steampowered.com/app/934930/RDS__The_Official_Drift_Videogame,"Racing,Simulation,Sports,Automobile Sim,Driving,Multiplayer,VR"
Town of Salem 2,https://store.steampowered.com/app/2140510/Town_of_Salem_2,"Strategy,RPG,PvP,Casual,Social Deduction,Conversation,Strategy RPG,Cartoony,Fantasy,Early Access,Werewolves,Magic,Mystery,Multiplayer,Indie,Cartoon,Supernatural"
Half-Life: Blue Shift,https://store.steampowered.com/app/130/HalfLife_Blue_Shift,"FPS,Action,Sci-fi,Singleplayer,Shooter,Aliens,Classic,First-Person,Zombies,Adventure,1990's,Short,Atmospheric,Silent Protagonist,Story Rich,Puzzle,Moddable,Great Soundtrack,Retro,Old School"
King's Bounty: Armored Princess,https://store.steampowered.com/app/3170/Kings_Bounty_Armored_Princess,"RPG,Turn-Based Strategy,Strategy,Fantasy,Female Protagonist,Turn-Based,Hex Grid,Singleplayer,Adventure,Tactical,Open World,Turn-Based Combat,Tactical RPG,Classic,Great Soundtrack"
Cats Hidden in Paris,https://store.steampowered.com/app/2313250/Cats_Hidden_in_Paris,"Cats,Hidden Object,Wholesome,Puzzle,Cozy,Cute,Relaxing,Casual,Cartoony,Hand-drawn,Minimalist,Collectathon,Creature Collector,Exploration,Point & Click,Singleplayer,Free to Play,Indie"
Portal Knights,https://store.steampowered.com/app/374040/Portal_Knights,"Adventure,Sandbox,Multiplayer,RPG,Building,Crafting,Survival,Co-op,Action,Exploration,Singleplayer,Fantasy,Voxel,Casual,Cute,Early Access,Dungeon Crawler,Third Person,Local Co-Op,Great Soundtrack"
Starbase,https://store.steampowered.com/app/454120/Starbase,"Open World,Building,Massively Multiplayer,Space Sim,Simulation,Sandbox,Space,Sci-fi,Action,Early Access,FPS,Crafting,Voxel,Destruction,Programming,Robots,Exploration,Multiplayer,Open World Survival Craft,First-Person"
NOeSIS Ⅱ-人间无常「正式版」,https://store.steampowered.com/app/1625230/NOeSIS,"Anime,FPS,Cute,Casual,RPG,Dating Sim,Story Rich,Visual Novel,Mystery,Interactive Fiction,Word Game,Indie,2D,Psychological Horror,Horror,Romance,Singleplayer,Hentai,Gore,JRPG"
Genital Jousting,https://store.steampowered.com/app/469820/Genital_Jousting,"Sexual Content,Nudity,Comedy,NSFW,Multiplayer,Action,Indie,Funny,Memes,Mature,Local Multiplayer,Story Rich,Cute,Co-op,Great Soundtrack,Local Co-Op,Casual,Illuminati,Violent,LGBTQ+"
The Backrooms Experiment,https://store.steampowered.com/app/2283870/The_Backrooms_Experiment,"Adventure,Walking Simulator,3D,First-Person,Realistic,Early Access,Indie,Thriller,Survival Horror,Psychological Horror,Perma Death,Nonlinear,Conversation,Co-op,Singleplayer,Online Co-Op,Multiplayer"
Dictators:No Peace Countryballs,https://store.steampowered.com/app/1139890/DictatorsNo_Peace_Countryballs,"Strategy,Casual,Simulation,War,Indie,2D,Memes,Multiplayer"
Cats Hidden in Paris,https://store.steampowered.com/app/2313250/Cats_Hidden_in_Paris,"Cats,Hidden Object,Wholesome,Puzzle,Cozy,Cute,Relaxing,Casual,Cartoony,Hand-drawn,Minimalist,Collectathon,Creature Collector,Exploration,Point & Click,Singleplayer,Free to Play,Indie"
Town of Salem 2,https://store.steampowered.com/app/2140510/Town_of_Salem_2,"Strategy,RPG,PvP,Casual,Social Deduction,Conversation,Strategy RPG,Cartoony,Fantasy,Early Access,Werewolves,Magic,Mystery,Multiplayer,Indie,Cartoon,Supernatural"
Suicide Guy,https://store.steampowered.com/app/303610/Suicide_Guy,"Funny,Action,Comedy,Singleplayer,Puzzle,Adventure,Indie,Physics,First-Person,Platformer,3D Platformer,Story Rich,Female Protagonist,Atmospheric,Dark Humor,Puzzle Platformer,FPS,Classic,Sci-fi,Science"
Shadowrun Returns,https://store.steampowered.com/app/234650/Shadowrun_Returns,"RPG,Cyberpunk,Turn-Based,Isometric,Sci-fi,Indie,Strategy,Singleplayer,Tactical,Adventure,Moddable,Kickstarter,CRPG,Story Rich,Fantasy,Atmospheric,Crowdfunded,Dystopian,Turn-Based Strategy,Female Protagonist"
The Jackbox Party Pack 2,https://store.steampowered.com/app/397460/The_Jackbox_Party_Pack_2,"Trivia,Local Multiplayer,Casual,Comedy,Indie,Strategy,Party,Funny,Multiplayer,Local Co-Op,Party Game,Board Game,Co-op,Family Friendly"
Marble Age: Remastered,https://store.steampowered.com/app/383740/Marble_Age_Remastered,"Strategy,Simulation,Singleplayer,Survival,Casual,Building,Difficult,Indie,Turn-Based,2D,Historical,Management,Turn-Based Strategy,City Builder,Economy,Resource Management,4X,Education,Time Management,Colony Sim"
Five Nights at Freddy's: Sister Location,https://store.steampowered.com/app/506610/Five_Nights_at_Freddys_Sister_Location,"Horror,Survival Horror,Singleplayer,Robots,First-Person,Dark,Difficult,Survival,Strategy,Indie,Story Rich,Mystery,Psychological Horror,Atmospheric,Simulation,Lore-Rich,Memes,Funny,Adventure,Gore"
Knock-knock,https://store.steampowered.com/app/250380/Knockknock,"Horror,Side Scroller,2D Platformer,Adventure,Puzzle,Difficult,Strategy,2D,Story Rich,Platformer,Surreal,Procedural Generation,Tactical,Psychological Horror,Hand-drawn,Atmospheric,Survival,Mystery,Cartoony,Singleplayer"
鬼谷八荒 Tale of Immortal,https://store.steampowered.com/app/1468810/_Tale_of_Immortal,"Tactical RPG,Management,Singleplayer,Mythology,Sandbox,Simulation,RPG,Choose Your Own Adventure,Dating Sim,Action,Adventure,Exploration,2D,Sexual Content,Fantasy,Action RPG,Action-Adventure,Hand-drawn,Story Rich,Strategy RPG"
Thief Simulator VR,https://store.steampowered.com/app/1019550/Thief_Simulator_VR,"Simulation,Indie,Action,VR,Crime,Stealth,Open World,Singleplayer,Exploration,First-Person,Sandbox,Walking Simulator,Story Rich,Heist,Adventure,Funny,Multiplayer,Realistic,Driving,Early Access"
Exo One,https://store.steampowered.com/app/773370/Exo_One,"Atmospheric,Exploration,Flight,Space,Adventure,Physics,Relaxing,Walking Simulator,Space Sim,3D Platformer,Controller,Story Rich,Sci-fi,3D,Simulation,Realistic,Psychedelic,Philosophical,Mystery,Linear"
Trainz Plus,https://store.steampowered.com/app/1904160/Trainz_Plus,"Simulation,Trains,Level Editor,Sandbox,Realistic,3D,Third Person,Building,Driving,Multiplayer,Transportation,Open World,Historical,Relaxing,Moddable,Physics,Resource Management,Tutorial,Co-op,Singleplayer"
Prime World: Defenders 2,https://store.steampowered.com/app/429540/Prime_World_Defenders_2,"Free to Play,Tower Defense,Strategy,Massively Multiplayer,Card Game,Tactical,Singleplayer,RTS,Fantasy,Real Time Tactics,Competitive,Survival"
Occult,https://store.steampowered.com/app/1644490/Occult,"Horror,Multiplayer,Co-op,Psychological Horror,3D,First-Person,Online Co-Op,Multiple Endings,Atmospheric,Dark,Action,Indie,Mystery,Violent,Singleplayer,Massively Multiplayer,Early Access,Survival Horror,Adventure,Puzzle"
City Climber,https://store.steampowered.com/app/538840/City_Climber,"Difficult,Psychological Horror,Singleplayer,Physics,Funny,Horror,Platformer,Indie,Casual,Action,Adventure,Simulation,Sports,Comedy,Parkour,Local Co-Op,Puzzle,Local Multiplayer,4 Player Local,Precision Platformer"
Fireboy & Watergirl: Elements,https://store.steampowered.com/app/1003480/Fireboy__Watergirl_Elements,"Action,Local Multiplayer,Co-op,Puzzle Platformer,2D,Local Co-Op,Multiplayer,Nostalgia"
Serial Cleaner,https://store.steampowered.com/app/522210/Serial_Cleaner,"Action,Stealth,Indie,2D,Gore,Singleplayer,Blood,Top-Down,Casual,Adventure,Puzzle,Multiplayer"
Siralim Ultimate,https://store.steampowered.com/app/1289810/Siralim_Ultimate,"Creature Collector,Collectathon,Dungeon Crawler,Procedural Generation,Turn-Based,Party-Based RPG,Strategy RPG,Character Customization,RPG,2D,Isometric,Turn-Based Combat,Pixel Graphics,Fantasy,Loot,Medieval,Retro,Singleplayer,Party,Indie"
Boxman's Struggle,https://store.steampowered.com/app/1228560/Boxmans_Struggle,"Action,Adventure,Indie,Psychological Horror,Difficult,Physics,Platformer,Singleplayer,Funny,Casual,Replay Value,Dark Humor"
GIBZ,https://store.steampowered.com/app/448320/GIBZ,"Zombies,Shoot 'Em Up,Side Scroller,Base Building,4 Player Local,Co-op,Shooter,Arcade,Character Customization,2D,Controller,Action,Cartoony,Adventure,Combat,Online Co-Op,Singleplayer,Indie,Violent,Werewolves"
Devil Daggers,https://store.steampowered.com/app/422970/Devil_Daggers,"FPS,Difficult,Indie,Fast-Paced,Action,Horror,Retro,Shooter,Singleplayer,Arena Shooter,First-Person,Bullet Hell,Atmospheric,Pixel Graphics,Demons,Survival,Arcade,Lovecraftian,Gore,Dark"
FlatOut,https://store.steampowered.com/app/6220/FlatOut,"Combat Racing,Racing,Automobile Sim,Destruction,Driving,Multiplayer,Classic,Arcade,Singleplayer,Great Soundtrack,Action,Funny,Vehicular Combat,Physics,Offroad,Difficult,Comedy,Retro,Simulation"
Lumberjack's Dynasty,https://store.steampowered.com/app/968970/Lumberjacks_Dynasty,"Simulation,Building,Crafting,Open World,Multiplayer,Automobile Sim,Driving,First-Person,Singleplayer,Realistic,Nature,Relaxing,RPG,Exploration,Atmospheric,Family Friendly,Casual,Adventure,Early Access,Life Sim"
Balance 100,https://store.steampowered.com/app/2219190/Balance_100,"Wholesome,Casual,Relaxing,Cute,Funny,2D,Colorful,Cats,Logic,Hidden Object,Linear,Indie,Singleplayer,Cozy,Life Sim,Simulation,Pixel Graphics,Free to Play,Multiplayer"
Kingdom Rush Frontiers - Tower Defense,https://store.steampowered.com/app/458710/Kingdom_Rush_Frontiers__Tower_Defense,"Tower Defense,Strategy,2D,Singleplayer,Difficult,Choices Matter,Funny,Fantasy,Casual,Magic,Adventure,Building,Cartoon,Indie,Touch-Friendly,Action,Colorful,Pixel Graphics,RTS,Great Soundtrack"
TSUNDERE MILFIN,https://store.steampowered.com/app/2307220/TSUNDERE_MILFIN,"Nudity,Sexual Content,NSFW,Hentai,Anime,Mature,Match 3,Visual Novel,Dating Sim,Romance,Cute,Relaxing,Funny,Casual,Comedy,Singleplayer,Indie,Puzzle"
Corpse Party (2021),https://store.steampowered.com/app/1273260/Corpse_Party_2021,"Horror,Psychological Horror,Pixel Graphics,Dark,Choices Matter,Multiple Endings,Adventure,Story Rich,RPG,Anime,Supernatural,Exploration,JRPG,Point & Click,Visual Novel,Puzzle,Gore,2D,Singleplayer,Violent"
Garten of Banban 2,https://store.steampowered.com/app/2262770/Garten_of_Banban_2,"Horror,Singleplayer,First-Person,Puzzle,Cartoony,Psychological Horror,3D,Dark,Survival Horror,Atmospheric,Walking Simulator,Lore-Rich,Mystery,Action,Adventure,Surreal,Thriller,Story Rich,Casual,Action-Adventure"
Animal Shelter,https://store.steampowered.com/app/1239320/Animal_Shelter,"Dog,Life Sim,Cats,Education,Casual,Singleplayer,Adventure,Family Friendly,Simulation,Realistic,Indie,Cute,Immersive Sim,Management,Atmospheric,First-Person,Relaxing,Building,Modern,Experience"
Predecessor,https://store.steampowered.com/app/961200/Predecessor,"MOBA,Third Person,Strategy,Multiplayer,Early Access,Action,Team-Based,Massively Multiplayer,Shooter,PvP,Third-Person Shooter,Competitive,Sci-fi,Fantasy,3D,Realistic,Tactical,Free to Play,Addictive,Online Co-Op"
Gambit!,https://store.steampowered.com/app/1736120/Gambit,"Co-op Campaign,Story Rich,Dark Humor,Funny,Post-apocalyptic,VR,Shooter,Singleplayer,Multiplayer,PvP,Dystopian,FPS,Action,Co-op,Online Co-Op,Gun Customization,Character Customization,First-Person,6DOF,PvE"
Therian Saga,https://store.steampowered.com/app/542480/Therian_Saga,"Free to Play,RPG,Adventure,Massively Multiplayer,Strategy,Crafting,Multiplayer,Action,MMORPG,Open World,Puzzle,Exploration,Simulation,Fantasy,Resource Management,Asynchronous Multiplayer,Indie,RTS,Old School,PvP"
Return,https://store.steampowered.com/app/1537080/Return,"Stylized,Atmospheric,Dystopian,Difficult,Soundtrack,Pixel Graphics,Adventure,Story Rich,RPG,Exploration,2D,Side Scroller,Hack and Slash,Post-apocalyptic,Sci-fi,Action,Singleplayer,Fantasy,Souls-like,Horror"
DISTRAINT: Deluxe Edition,https://store.steampowered.com/app/395170/DISTRAINT_Deluxe_Edition,"Indie,Horror,Psychological Horror,Pixel Graphics,2D,Adventure,Story Rich,Atmospheric,Singleplayer,Dark,Puzzle,Psychological,Short,Side Scroller,Mystery,Emotional,Dark Humor,Point & Click,Narration,Gore"
Cybermotion,https://store.steampowered.com/app/623380/Cybermotion,"Simulation,Indie,Early Access,Physics,Sandbox,Side Scroller,Platformer,Casual,Robots,Level Editor,Walking Simulator,Metroidvania,2D Platformer,2.5D,PvE,Singleplayer,2D"
Call of the Sea,https://store.steampowered.com/app/1042490/Call_of_the_Sea,"Adventure,Puzzle,Story Rich,First-Person,Female Protagonist,Lovecraftian,Indie,Atmospheric,Mystery,Casual,Exploration,Colorful,Singleplayer,Investigation,Narration,Walking Simulator,Historical,Surreal,Emotional,3D"
Tyrant's Blessing,https://store.steampowered.com/app/1520760/Tyrants_Blessing,"Tactical RPG,Roguelike,Turn-Based Combat,Strategy,Procedural Generation,Turn-Based Tactics,Female Protagonist,Turn-Based Strategy,Simulation,JRPG,RPG,Roguelite,2.5D,Isometric,Pixel Graphics,Anime,Dark Fantasy,Fantasy,Singleplayer,Perma Death"
From Space,https://store.steampowered.com/app/1502190/From_Space,"Action,Online Co-Op,Co-op,Top-Down Shooter,Multiplayer,Adventure,Twin Stick Shooter,Top-Down,Action-Adventure,Action RPG,Shooter,Looter Shooter,Team-Based,Family Friendly,Atmospheric,Controller,Sci-fi,Funny,Indie,Singleplayer"
Chasing Tails ~A Promise in the Snow~,https://store.steampowered.com/app/1555110/Chasing_Tails_A_Promise_in_the_Snow,"Sexual Content,Hentai,Visual Novel,Horror,LGBTQ+,Nudity,Anime,Comedy,NSFW,Female Protagonist,Romance,Mature,Psychological Horror,Choices Matter,Story Rich,Cute,Snow,Drama,Singleplayer,Adventure"
Doomer,https://store.steampowered.com/app/1793150/Doomer,"Early Access,Exploration,Immersive Sim,Sandbox,RPG,Life Sim,Walking Simulator,3D,First-Person,Parody,Relaxing,Dark Humor,Realistic,Capitalism,6DOF,Atmospheric,Survival,Comedy,1990's,Memes"
Trombone Champ,https://store.steampowered.com/app/1059990/Trombone_Champ,"Rhythm,Comedy,Funny,Music,Cute,Cartoon,Casual,Singleplayer,Colorful,Parody,Moddable,Satire,3D,Memes,Family Friendly,Horror,Souls-like,Experimental,Indie,Difficult"
Pineview Drive,https://store.steampowered.com/app/288880/Pineview_Drive,"Horror,Adventure,Indie,Action,Atmospheric,Walking Simulator,First-Person,Psychological Horror"
Vector,https://store.steampowered.com/app/248970/Vector,"Parkour,Action,Indie,Platformer,Singleplayer,Runner,2D,Touch-Friendly,Adventure,Great Soundtrack,Side Scroller"
Detective Girl of the Steam City,https://store.steampowered.com/app/1012030/Detective_Girl_of_the_Steam_City,"Sexual Content,RPG,Nudity,Female Protagonist,Indie,RPGMaker,Mature,Steampunk,Hentai,Anime,Adventure,JRPG,Multiple Endings,Detective,Memes,Singleplayer,NSFW,Visual Novel,Casual,Psychological Horror"
Fly Corp,https://store.steampowered.com/app/1372530/Fly_Corp,"Casual,Transportation,Time Management,Strategy,Management,Minimalist,Jet,Simulation,Puzzle,Building,Logic,Sandbox,2D,Cute,Family Friendly,RTS,Abstract,Colorful,Experimental,Idler"
Danganronpa S: Ultimate Summer Camp,https://store.steampowered.com/app/1691970/Danganronpa_S_Ultimate_Summer_Camp,"Adventure,Board Game,RPG,Satire,Funny,Casual,Relaxing,Visual Novel,Card Game,Anime,Card Battler,Trading Card Game,2D,Mystery,Turn-Based Combat,Singleplayer,Sexual Content,Mature,Nudity"
The House of Da Vinci 2,https://store.steampowered.com/app/1259840/The_House_of_Da_Vinci_2,"Adventure,Indie,Strategy,Puzzle,Mystery,Point & Click,3D,Escape Room"
Sakuna: Of Rice and Ruin,https://store.steampowered.com/app/1356670/Sakuna_Of_Rice_and_Ruin,"Action,Farming Sim,Female Protagonist,Story Rich,Side Scroller,Mythology,Platformer,Crafting,Agriculture,Simulation,Demons,Beat 'em up,Difficult,Combat,Third Person,Colorful,Cats,Singleplayer,Dog,Anime"
Airline Manager,https://store.steampowered.com/app/1641650/Airline_Manager,"Simulation,Flight,Strategy,Free to Play,Transportation,Asynchronous Multiplayer,Economy,2D,Immersive Sim,RTS,Open World,Automobile Sim,Top-Down,Resource Management,Management,Choices Matter,Multiplayer"
Mosaique Neko Waifus 5,https://store.steampowered.com/app/2165610/Mosaique_Neko_Waifus_5,"Casual,RPG,Interactive Fiction,Dating Sim,Puzzle,Collectathon,Anime,2D,Sexual Content,Hentai,Colorful,Hand-drawn,Cute,LGBTQ+,Romance,Inventory Management,Resource Management,Choices Matter,Nudity,Singleplayer"
Anime vs Evil: Apocalypse,https://store.steampowered.com/app/1992640/Anime_vs_Evil_Apocalypse,"Sexual Content,Mature,Nudity,Female Protagonist,Adventure,Anime,3D,Conversation,Action,Post-apocalyptic,Character Customization,Cute,Third-Person Shooter,Survival,Third Person,Demons,Zombies,Shooter,Action-Adventure,Combat"
Blood And Zombies,https://store.steampowered.com/app/1739880/Blood_And_Zombies,"Action,Zombies,FPS,Shooter,Replay Value,Survival Horror,Gore,Survival,Violent,Base Building,Blood,Spectacle fighter,Roguelite,Building,Singleplayer,First-Person,Atmospheric,Post-apocalyptic,Early Access,Combat"
Skullgirls 2nd Encore,https://store.steampowered.com/app/245170/Skullgirls_2nd_Encore,"Fighting,2D Fighter,Indie,Hand-drawn,Female Protagonist,Multiplayer,Competitive,Anime,Stylized,Local Multiplayer,Crowdfunded,Controller,Singleplayer,Lore-Rich,Noir,2D,Action,Cartoon,Arcade,Story Rich"
Star Rangers,https://store.steampowered.com/app/2276080/Star_Rangers,"RPG,Flight,Action RPG,Action Roguelike,Top-Down,Space,Realistic,Futuristic,Sci-fi,Early Access,Bullet Time,PvE,Grid-Based Movement,Singleplayer,Isometric"
"Calm Down, Stalin",https://store.steampowered.com/app/502940/Calm_Down_Stalin,"Memes,Indie,Casual,Funny,Politics,Comedy,Simulation,Illuminati,Psychological Horror,Story Rich,Cold War,World War II,Singleplayer"
HALF DEAD 2,https://store.steampowered.com/app/914260/HALF_DEAD_2,"Survival,Gore,Co-op,Action,Adventure,Massively Multiplayer,Violent,Multiplayer,First-Person,Online Co-Op,Puzzle,Horror,PvP,Singleplayer,Early Access,Indie,Character Customization"
Mansions of Madness,https://store.steampowered.com/app/478980/Mansions_of_Madness,"Adventure,Strategy,Board Game,Lovecraftian,Free to Play,Card Game,Horror,Co-op"
Icewind Dale: Enhanced Edition,https://store.steampowered.com/app/321800/Icewind_Dale_Enhanced_Edition,"RPG,Dungeons & Dragons,Fantasy,CRPG,Party-Based RPG,Adventure,Tabletop,Character Customization,Singleplayer,Co-op,Multiplayer,Dungeon Crawler,Magic,Retro,Action-Adventure,Open World,Isometric,Old School,Real-Time with Pause,Story Rich"
Men of War: Assault Squad 2,https://store.steampowered.com/app/244450/Men_of_War_Assault_Squad_2,"Strategy,World War II,War,Simulation,RTS,Action,Tactical,Military,Multiplayer,Real Time Tactics,Realistic,Tanks,Historical,Co-op,Singleplayer,Destruction,Atmospheric,Difficult,Classic,Adventure"
Turnip Boy Commits Tax Evasion,https://store.steampowered.com/app/1205450/Turnip_Boy_Commits_Tax_Evasion,"Indie,Adventure,Pixel Graphics,Cute,2D,Action,Casual,Singleplayer,Crime,Comedy,Great Soundtrack,Psychological Horror,Memes,Top-Down,Story Rich,Exploration,Cartoony,Puzzle,Funny,Farming Sim"
"Warhammer 40,000: Inquisitor - Prophecy",https://store.steampowered.com/app/1042800/Warhammer_40000_Inquisitor__Prophecy,"Action,Adventure,Warhammer 40K,RPG,Indie,Hack and Slash,Action RPG,Multiplayer,Violent,Games Workshop,Sci-fi,Online Co-Op,Isometric,Story Rich,Open World,Aliens,Sexual Content,Dark,Demons,Destruction"
Townscaper,https://store.steampowered.com/app/1291340/Townscaper,"Controller,City Builder,Sandbox,Singleplayer,Relaxing,Base Building,Indie,Building,Simulation,Minimalist,Casual,Procedural Generation,Open World,Colorful,Cute,Stylized,Family Friendly,Atmospheric,Colony Sim,Cartoony"
Transistor,https://store.steampowered.com/app/237930/Transistor,"Great Soundtrack,Female Protagonist,Indie,Cyberpunk,Story Rich,Sci-fi,Action RPG,Singleplayer,RPG,Beautiful,Isometric,Atmospheric,Action,Narration,Strategy,Tactical,Adventure,Turn-Based,Short,Hack and Slash"
Infernax,https://store.steampowered.com/app/374190/Infernax,"Action,Metroidvania,Pixel Graphics,Gore,Adventure,RPG,Indie,Retro,2D,Violent,Dark Fantasy,Singleplayer,Side Scroller,Fantasy,Dark,Supernatural,Old School,Choices Matter,Multiple Endings,Blood"
Farm Frenzy,https://store.steampowered.com/app/38120/Farm_Frenzy,"Farming Sim,Casual,Agriculture,Time Management"
Never Alone (Kisima Ingitchuna),https://store.steampowered.com/app/295790/Never_Alone_Kisima_Ingitchuna,"Indie,Local Co-Op,Platformer,Atmospheric,Female Protagonist,Adventure,Story Rich,Puzzle,Local Multiplayer,Casual,Cute,Puzzle Platformer,Co-op,Side Scroller,Great Soundtrack,Singleplayer,Action,Short,Nature,2.5D"
Turnip Boy Commits Tax Evasion,https://store.steampowered.com/app/1205450/Turnip_Boy_Commits_Tax_Evasion,"Indie,Adventure,Pixel Graphics,Cute,2D,Action,Casual,Singleplayer,Crime,Comedy,Great Soundtrack,Psychological Horror,Memes,Top-Down,Story Rich,Exploration,Cartoony,Puzzle,Funny,Farming Sim"
Wanted Killer VR,https://store.steampowered.com/app/759540/Wanted_Killer_VR,"Action,VR,Bullet Time,Indie,Shooter,FPS,Singleplayer,Stylized,Loot,Arcade,Online Co-Op,Co-op,Early Access,Cyberpunk,Atmospheric,Cartoon,Time Manipulation,Anime,Tactical,Military"
Battle Axe,https://store.steampowered.com/app/1167300/Battle_Axe,"Action,Adventure,Arcade,Pixel Graphics,Exploration,Top-Down,Retro,Fantasy,Hack and Slash,Female Protagonist,Local Co-Op,Singleplayer"
Townscaper,https://store.steampowered.com/app/1291340/Townscaper,"Controller,City Builder,Sandbox,Singleplayer,Relaxing,Base Building,Indie,Building,Simulation,Minimalist,Casual,Procedural Generation,Open World,Colorful,Cute,Stylized,Family Friendly,Atmospheric,Colony Sim,Cartoony"
The Case of the Golden Idol,https://store.steampowered.com/app/1677770/The_Case_of_the_Golden_Idol,"Mystery,Detective,Investigation,Conspiracy,2D,Thriller,Interactive Fiction,Story Rich,Puzzle,Dark,Atmospheric,Choices Matter,Point & Click,Singleplayer,Historical,Pixel Graphics,Adventure,Crime,Narrative,Exploration"
War Of The Zombie,https://store.steampowered.com/app/828660/War_Of_The_Zombie,"Strategy,Simulation,Outbreak Sim,Zombies,Real-Time,Top-Down Shooter"
